"","Participant","Gender","Age","Lextale score","OrderofOccurrence","ItemType","item","AdjectiveFreq","NounFreq","LemNounFreq","CollFreq","LemCollFreq","LDscores","Length","ErrorRate","ReactionTime","Language"
"213","EE03","F",20,90,2,"High_freq","mental health",4.7,5.33,5.48,3.93,3.93,7.69,12,1,0.687007904,"English"
"214","EE03","F",20,90,1,"High_freq","prime minister",5.03,5.32,5.33,4.93,4.94,10.95,13,1,0.670560122,"English"
"215","EE03","F",20,90,1,"High_freq","annual report",4.85,5.32,5.43,3.75,3.86,7.13,12,1,0.803196192,"English"
"216","EE03","F",20,90,1,"High_freq","front door",5.27,5.31,5.48,4.16,4.2,8.4,9,1,0.886744976,"English"
"217","EE03","F",20,90,1,"High_freq","european community",5.31,5.25,5.39,4.26,4.38,8.75,17,1,1.020143032,"English"
"218","EE03","F",20,90,2,"High_freq","free trade",5.24,5.26,5.27,3.71,3.72,7.08,9,1,0.749839067,"English"
"219","EE03","F",20,90,2,"High_freq","middle class",5.05,5.2,5.35,3.92,4.07,8,11,1,0.768145084,"English"
"220","EE03","F",20,90,1,"High_freq","white paper",5.31,5.17,5.31,4,4.04,8.11,10,1,1.37056303,"English"
"221","EE03","F",20,90,2,"High_freq","bad news",5.12,5.1,5.1,3.78,3.78,7.8,7,1,0.686968088,"English"
"222","EE03","F",20,90,1,"High_freq","dark hair",5.05,5.08,5.09,3.49,3.77,7,8,1,0.937174082,"English"
"223","EE03","F",20,90,2,"High_freq","human rights",5.23,5.05,5.96,4.08,4.33,8.87,11,1,1.537338018,"English"
"224","EE03","F",20,90,1,"High_freq","rapid growth",4.5,5.05,5.06,3.47,3.47,7.09,11,1,0.786367893,"English"
"225","EE03","F",20,90,2,"High_freq","medical treatment",4.91,5.03,5.06,3.61,3.63,7.53,16,1,0.719955921,"English"
"226","EE03","F",20,90,2,"High_freq","vast majority",4.63,4.94,4.95,3.88,3.88,8.79,12,1,1.019567966,"English"
"227","EE03","F",20,90,1,"High_freq","senior officer",4.86,4.9,5.19,3.53,3.84,7.61,13,1,2.189302921,"English"
"228","EE03","F",20,90,2,"Low_freq","inner world",4.59,5.7,5.71,2.85,2.92,2.92,10,1,1.069180965,"English"
"229","EE03","F",20,90,2,"Low_freq","difficult life",5.28,5.69,5.74,3.11,3.12,3.76,13,1,1.15325284,"English"
"230","EE03","F",20,90,2,"Low_freq","lovely house",4.73,5.64,5.74,2.79,2.85,2.95,11,1,1.020707846,"English"
"231","EE03","F",20,90,1,"Low_freq","warm place",4.77,5.62,5.77,2.86,2.89,3.19,9,1,0.703531027,"English"
"232","EE03","F",20,90,2,"Low_freq","poor children",5.11,5.6,5.79,3.63,3.25,3.63,12,1,0.737010956,"English"
"233","EE03","F",20,90,2,"Low_freq","similar case",5.21,5.6,5.75,2.82,3.15,3.1,11,1,0.786441088,"English"
"234","EE03","F",20,90,1,"Low_freq","whole company",5.42,5.54,5.71,2.76,2.99,3.01,12,1,1.136878014,"English"
"235","EE03","F",20,90,2,"Low_freq","certain point",5.28,5.54,5.68,3,3.26,3.84,12,1,0.787303925,"English"
"236","EE03","F",20,90,1,"Low_freq","vital information",4.65,5.53,5.53,2.98,2.98,3.91,16,1,1.035614014,"English"
"237","EE03","F",20,90,2,"Low_freq","foreign business",5.15,5.49,5.53,2.68,2.76,2.84,15,1,1.070663929,"English"
"238","EE03","F",20,90,2,"Low_freq","round face",5.43,5.46,5.52,2.85,3.38,3.54,9,1,0.720141888,"English"
"239","EE03","F",20,90,2,"Low_freq","great service",5.61,5.43,5.69,2.78,2.97,3.3,12,1,2.171323061,"English"
"240","EE03","F",20,90,1,"Low_freq","tiny room",4.66,5.4,5.48,2.75,2.83,3.55,8,1,1.118742943,"English"
"241","EE03","F",20,90,1,"Low_freq","easy question",5.1,5.35,5.54,2.49,2.79,2.76,12,1,0.917555094,"English"
"242","EE03","F",20,90,2,"Low_freq","elderly mother",4.64,5.33,5.39,2.41,2.44,2.7,13,1,0.670207977,"English"
"243","EE03","F",20,90,1,"Low_freq","physical body",4.92,5.34,5.44,2.74,2.84,3.69,12,1,2.270613909,"English"
"244","EE03","F",20,90,1,"Low_freq","strong voice",5.14,5.31,5.36,2.67,2.76,3.47,11,1,1.254179955,"English"
"245","EE03","F",20,90,2,"Low_freq","important city",5.53,5.3,5.38,2.57,2.72,3,13,1,1.370542049,"English"
"246","EE03","F",20,90,1,"Low_freq","fair idea",4.9,5.27,5.45,2.43,2.44,2.9,8,1,0.887642145,"English"
"247","EE03","F",20,90,1,"Low_freq","extra hours",4.92,5.21,5.41,2.65,2.91,3.8,10,1,0.95401907,"English"
"248","EE03","F",20,90,2,"Low_freq","full authority",5.4,5.21,5.44,2.65,2.7,3.6,13,1,1.053678989,"English"
"249","EE03","F",20,90,1,"Low_freq","only friend",6.12,5.16,5.43,2.66,3.19,2.78,10,1,1.151031017,"English"
"250","EE03","F",20,90,1,"Low_freq","away game",5.62,5.11,5.26,2.32,3.26,2.54,8,1,0.58670187,"English"
"251","EE03","F",20,90,1,"Low_freq","soft material",4.71,5.07,5.25,2.36,2.44,3.31,12,1,0.570195913,"English"
"252","EE03","F",20,90,2,"Low_freq","suitable software",4.72,4.92,4.92,2.04,2.04,2.77,16,1,1.403645039,"English"
"253","EE03","F",20,90,1,"Low_freq","dry glass",4.75,4.92,5.01,2.07,2.14,2.87,8,1,1.9390769,"English"
"254","EE03","F",20,90,1,"Baseline","sudden people",4.56,6.03,6.04,1.54,1.9,-2.48,12,1,1.088528872,"English"
"255","EE03","F",20,90,2,"Baseline","nice years",5.05,5.89,6.15,1.54,2.11,-2.05,9,1,1.003713846,"English"
"256","EE03","F",20,90,1,"Baseline","far man",5.54,5.71,5.93,1.9,3.01,-0.41,6,1,1.020993233,"English"
"257","EE03","F",20,90,1,"Baseline","hard party",5.29,5.54,5.66,0,1.99,0,9,1,1.120210886,"English"
"258","EE03","F",20,90,2,"Baseline","late water",5.23,5.48,5.51,1.69,2,-0.19,9,1,1.503894806,"English"
"259","EE03","F",20,90,2,"Baseline","current hand",5.1,5.47,5.69,1.64,1.85,-0.39,11,1,2.084598064,"English"
"260","EE03","F",20,90,1,"Baseline","sure power",5.32,5.44,5.53,1.54,1.72,-0.07,9,1,1.170217037,"English"
"261","EE03","F",20,90,2,"Baseline","general eyes",5.53,5.38,5.51,0,1.79,0,11,1,1.020534039,"English"
"262","EE03","F",20,90,1,"Baseline","single health",5.2,5.33,5.33,1.23,1.23,-1.32,12,1,1.103693008,"English"
"263","EE03","F",20,90,2,"Baseline","real minister",5.3,5.32,5.43,1.23,1.54,-1.34,12,1,1.10098505,"English"
"264","EE03","F",20,90,2,"Baseline","red report",5.11,5.32,5.48,1.54,1.79,-0.25,9,1,1.470952034,"English"
"265","EE03","F",20,90,2,"Baseline","political door",5.42,5.31,5.39,1.23,1.23,-1.36,13,1,1.08665204,"English"
"266","EE03","F",20,90,1,"Baseline","clear trade",5.34,5.24,5.27,1.69,1.9,0.45,10,1,1.15369916,"English"
"267","EE03","F",20,90,1,"Baseline","public class",5.53,5.2,5.35,1.64,2.2,0.16,11,1,1.569787979,"English"
"268","EE03","F",20,90,2,"Baseline","outside paper",5.27,5.17,5.31,0,1.9,0,12,1,1.070158005,"English"
"269","EE03","F",20,90,1,"Baseline","true news",5.19,5.1,5.1,1.41,1.41,-0.059,8,1,1.639164925,"English"
"270","EE03","F",20,90,2,"Baseline","chief growth",4.99,5.05,5.06,0,0,0,11,1,1.119098902,"English"
"271","EE03","F",20,90,1,"Baseline","light majority",5.3,4.94,4.95,0.94,1.23,-1.31,13,1,1.920526981,"English"
"272","EE03","F",20,90,2,"Baseline","total officer",5.19,4.9,5.19,0.94,1.99,-1.11,12,1,1.689978838,"English"
"273","EE03","F",20,90,1,"Baseline","necessary world",5.2,5.7,5.71,1.64,1.64,-1.14,14,1,1.42045188,"English"
"274","EE03","F",20,90,1,"Baseline","fast house",4.81,5.64,5.74,1.23,1.99,-2.2,9,1,1.053567886,"English"
"275","EE03","F",20,90,2,"Baseline","firm place",5.03,5.62,5.77,1.64,2.32,-0.86,9,1,1.16876483,"English"
"276","EE03","F",20,90,1,"Baseline","dead case",5.02,5.6,5.75,1.41,1.72,-1.52,8,1,0.953326941,"English"
"277","EE03","F",20,90,2,"Baseline","united information",5.23,5.53,5.53,1.54,1.94,-0.92,17,1,2.46923399,"English"
"278","EE03","F",20,90,1,"Baseline","various head",5.13,5.5,5.56,1.79,2.2,-0.03,11,1,0.735835075,"English"
"279","EE03","F",20,90,1,"Baseline","married business",4.93,5.49,5.53,0.94,1.41,-2.74,15,1,2.371845961,"English"
"280","EE03","F",20,90,1,"Baseline","national face",5.53,5.46,5.52,1.79,1.9,-0.028,12,1,1.087001801,"English"
"281","EE03","F",20,90,2,"Baseline","key room",5.04,5.4,5.48,1.41,2.5,-0.91,7,1,1.968245029,"English"
"282","EE03","F",20,90,2,"Baseline","happy court",5,5.4,5.48,1.23,1.72,-1.44,10,1,1.119333029,"English"
"283","EE03","F",20,90,2,"Baseline","french question",5.17,5.35,5.54,1.23,1.94,-1.38,14,1,1.070266008,"English"
"284","EE03","F",20,90,1,"Baseline","significant mother",5.02,5.33,5.39,0,0.94,0,17,1,1.453294992,"English"
"285","EE03","F",20,90,2,"Baseline","sorry voice",4.98,5.31,5.36,1.23,1.23,-1.2,10,1,0.80202198,"English"
"286","EE03","F",20,90,1,"Baseline","serious city",5.03,5.3,5.38,1.23,1.41,-1.2,11,1,1.020406961,"English"
"287","EE03","F",20,90,2,"Baseline","ready land",4.94,5.27,5.31,1.41,1.54,-0.46,9,1,1.153483152,"English"
"288","EE03","F",20,90,2,"Baseline","large hours",5.48,5.21,5.41,1.54,1.79,-0.13,10,1,1.16891098,"English"
"289","EE03","F",20,90,1,"Baseline","future authority",5.29,5.21,5.44,1.23,2.2,-1.03,15,1,1.354885101,"English"
"290","EE03","F",20,90,1,"Baseline","obvious award",4.86,5.12,5.19,0,0,0,12,1,2.003957987,"English"
"291","EE03","F",20,90,2,"Baseline","individual game",5.22,5.11,5.26,0.94,1.72,-1.69,14,1,1.336897135,"English"
"292","EE03","F",20,90,1,"Baseline","little software",5.74,4.92,4.92,0.94,1.94,-1.85,14,1,0.969957829,"English"
"293","EE03","F",20,90,2,"Baseline","male glass",4.98,4.92,5.01,0,0,0,9,1,1.687252045,"English"
"294","EE04","F",20,90,1,"High_freq","long time",5.69,6.13,6.2,4.61,4.63,7.28,8,1,0.886866808,"English"
"295","EE04","F",20,90,2,"High_freq","young people",5.45,6.03,6.04,4.53,4.53,7.36,11,1,0.637584925,"English"
"296","EE04","F",20,90,2,"High_freq","recent years",5.14,5.89,6.15,4.4,4.4,7.39,11,1,1.487206221,"English"
"297","EE04","F",20,90,1,"High_freq","local government",5.61,5.74,5.77,4.48,4.58,8.06,15,1,0.734117031,"English"
"298","EE04","F",20,90,1,"High_freq","old man",5.67,5.71,5.93,4.34,4.4,7.65,6,1,0.950293064,"English"
"299","EE04","F",20,90,1,"High_freq","labour party",5.38,5.54,5.66,4.59,4.61,9.1,11,1,0.687520027,"English"
"300","EE04","F",20,90,1,"High_freq","hot water",4.89,5.48,5.51,3.97,3.97,7.34,8,1,1.988395929,"English"
"301","EE04","F",20,90,2,"High_freq","left hand",5.6,5.47,5.69,3.92,4,7,8,1,0.536641121,"English"
"302","EE04","F",20,90,2,"High_freq","economic development",5.31,5.45,5.51,3.98,4.01,7.36,19,1,0.817528009,"English"
"303","EE04","F",20,90,2,"High_freq","nuclear power",4.85,5.44,5.53,4.08,4.09,7.81,12,1,1.519836903,"English"
"304","EE04","F",20,90,2,"High_freq","blue eyes",4.95,5.38,5.51,3.9,3.94,7.4,8,1,0.787019014,"English"
"305","EE04","F",20,90,2,"High_freq","common law",5.24,5.37,5.44,4.01,4.02,7.73,9,1,0.751171827,"English"
"306","EE04","F",20,90,1,"High_freq","main road",5.34,5.37,5.43,3.82,3.9,7.07,8,1,0.953746796,"English"
"307","EE04","F",20,90,1,"High_freq","high level",5.53,5.37,5.54,3.97,4.22,7.47,9,1,0.719664097,"English"
"308","EE04","F",20,90,2,"High_freq","social policy",5.56,5.36,5.48,3.89,3.98,7.19,12,1,1.033832073,"English"
"309","EE04","F",20,90,2,"High_freq","mental health",4.7,5.33,5.33,3.93,3.93,7.69,12,1,0.703995943,"English"
"310","EE04","F",20,90,2,"High_freq","prime minister",5.03,5.32,5.43,4.93,4.94,10.95,13,1,0.58725214,"English"
"311","EE04","F",20,90,2,"High_freq","annual report",4.85,5.32,5.48,3.75,3.86,7.13,12,1,0.739570856,"English"
"312","EE04","F",20,90,2,"High_freq","front door",5.27,5.31,5.39,4.16,4.2,8.4,9,1,0.91772294,"English"
"313","EE04","F",20,90,1,"High_freq","european community",5.31,5.25,5.38,4.26,4.38,8.75,17,1,1.136940956,"English"
"314","EE04","F",20,90,1,"High_freq","free trade",5.24,5.26,5.27,3.71,3.72,7.08,9,1,0.869949818,"English"
"315","EE04","F",20,90,2,"High_freq","middle class",5.05,5.2,5.35,3.92,4.07,8,11,1,0.786811829,"English"
"316","EE04","F",20,90,1,"High_freq","white paper",5.31,5.17,5.31,4,4.04,8.11,10,1,0.936608076,"English"
"317","EE04","F",20,90,2,"High_freq","bad news",5.12,5.1,5.1,3.78,3.78,7.8,7,1,0.684649944,"English"
"318","EE04","F",20,90,2,"High_freq","dark hair",5.05,5.08,5.09,3.49,3.77,7,8,1,0.619109869,"English"
"319","EE04","F",20,90,2,"High_freq","human rights",5.23,5.05,5.96,4.08,4.33,8.87,11,1,0.820003986,"English"
"320","EE04","F",20,90,1,"High_freq","rapid growth",4.5,5.05,5.06,3.47,3.47,7.09,11,1,0.718997002,"English"
"321","EE04","F",20,90,2,"High_freq","medical treatment",4.91,5.03,5.06,3.61,3.63,7.53,16,1,1.054116011,"English"
"322","EE04","F",20,90,2,"High_freq","vast majority",4.63,4.94,4.95,3.88,3.88,8.79,12,1,0.702755928,"English"
"323","EE04","F",20,90,1,"High_freq","senior officer",4.86,4.9,5.19,3.53,3.84,7.61,13,1,0.804568052,"English"
"324","EE04","F",20,90,2,"Low_freq","difficult life",5.28,5.69,5.74,3.11,3.12,3.76,13,1,1.386929035,"English"
"325","EE04","F",20,90,1,"Low_freq","lovely house",4.73,5.64,5.74,2.79,2.85,2.95,11,1,0.63655591,"English"
"326","EE04","F",20,90,1,"Low_freq","warm place",4.77,5.62,5.77,2.86,2.89,3.19,9,1,2.268030882,"English"
"327","EE04","F",20,90,1,"Low_freq","poor children",5.11,5.6,5.79,3.63,3.25,3.63,12,1,0.754071951,"English"
"328","EE04","F",20,90,2,"Low_freq","similar case",5.21,5.6,5.75,2.82,3.15,3.1,11,1,0.904108047,"English"
"329","EE04","F",20,90,2,"Low_freq","whole company",5.42,5.54,5.71,2.76,2.99,3.01,12,1,1.870746136,"English"
"330","EE04","F",20,90,2,"Low_freq","certain point",5.28,5.54,5.68,3,3.26,3.84,12,1,0.870059967,"English"
"331","EE04","F",20,90,2,"Low_freq","vital information",4.65,5.53,5.53,2.98,2.98,3.91,16,1,0.637619972,"English"
"332","EE04","F",20,90,2,"Low_freq","small head",5.58,5.5,5.56,2.81,2.97,3.21,9,1,1.054635048,"English"
"333","EE04","F",20,90,2,"Low_freq","foreign business",5.15,5.49,5.53,2.68,2.76,2.84,15,1,1.186625004,"English"
"334","EE04","F",20,90,1,"Low_freq","round face",5.43,5.46,5.52,2.85,3.38,3.54,9,1,0.91900897,"English"
"335","EE04","F",20,90,1,"Low_freq","great service",5.61,5.43,5.69,2.78,2.97,3.3,12,1,0.752961159,"English"
"336","EE04","F",20,90,2,"Low_freq","tiny room",4.66,5.4,5.48,2.75,2.83,3.55,8,1,0.804011106,"English"
"337","EE04","F",20,90,1,"Low_freq","easy question",5.1,5.35,5.54,2.49,2.79,2.76,12,1,1.320244074,"English"
"338","EE04","F",20,90,1,"Low_freq","elderly mother",4.64,5.33,5.39,2.41,2.44,2.7,13,1,1.054073095,"English"
"339","EE04","F",20,90,1,"Low_freq","physical body",4.92,5.34,5.44,2.74,2.84,3.69,12,1,1.151163101,"English"
"340","EE04","F",20,90,2,"Low_freq","fair idea",4.9,5.27,5.45,2.43,2.44,2.9,8,1,0.769939899,"English"
"341","EE04","F",20,90,2,"Low_freq","extra hours",4.92,5.21,5.41,2.65,2.91,3.8,10,1,1.084834099,"English"
"342","EE04","F",20,90,2,"Low_freq","full authority",5.4,5.21,5.44,2.65,2.7,3.6,13,1,1.537072897,"English"
"343","EE04","F",20,90,2,"Low_freq","only friend",6.12,5.16,5.43,2.66,3.19,2.78,10,1,1.320740938,"English"
"344","EE04","F",20,90,1,"Low_freq","new award",6.04,5.12,5.19,2.93,3.17,3.85,8,1,1.853635073,"English"
"345","EE04","F",20,90,2,"Low_freq","away game",5.62,5.11,5.26,2.32,3.26,2.54,8,1,0.920315027,"English"
"346","EE04","F",20,90,1,"Low_freq","soft material",4.71,5.07,5.25,2.36,2.44,3.31,12,1,1.586757898,"English"
"347","EE04","F",20,90,1,"Low_freq","suitable software",4.72,4.92,4.92,2.04,2.04,2.77,16,1,0.870435953,"English"
"348","EE04","F",20,90,2,"Baseline","dirty time",4.37,6.13,6.2,1.41,1.41,-3.22,9,1,0.870899916,"English"
"349","EE04","F",20,90,1,"Baseline","sudden people",4.56,6.03,6.04,1.54,1.9,-2.48,12,1,0.987031937,"English"
"350","EE04","F",20,90,1,"Baseline","nice years",5.05,5.89,6.15,1.54,2.11,-2.05,9,1,1.151966095,"English"
"351","EE04","F",20,90,2,"Baseline","deep government",4.95,5.74,5.77,1.23,1.64,-2.53,14,1,0.786725998,"English"
"352","EE04","F",20,90,2,"Baseline","far man",5.54,5.71,5.93,1.9,3.01,-0.41,6,1,1.553607941,"English"
"353","EE04","F",20,90,2,"Baseline","hard party",5.29,5.54,5.66,0,1.99,0,9,1,0.77027297,"English"
"354","EE04","F",20,90,2,"Baseline","late water",5.23,5.48,5.51,1.69,2,-0.19,9,1,0.837295771,"English"
"355","EE04","F",20,90,1,"Baseline","able development",5.42,5.45,5.51,0.94,1.23,-2.21,15,1,1.619946957,"English"
"356","EE04","F",20,90,1,"Baseline","sure power",5.32,5.44,5.53,1.54,1.72,-0.07,9,1,1.150938988,"English"
"357","EE04","F",20,90,1,"Baseline","general eyes",5.53,5.38,5.51,0,1.79,0,11,1,0.935626984,"English"
"358","EE04","F",20,90,1,"Baseline","basic road",4.99,5.37,5.43,1.23,1.23,-1.38,9,1,0.738866091,"English"
"359","EE04","F",20,90,1,"Baseline","single health",5.2,5.33,5.33,1.23,1.23,-1.32,12,1,0.920264959,"English"
"360","EE04","F",20,90,1,"Baseline","real minister",5.3,5.32,5.43,1.23,1.54,-1.34,12,1,1.302928925,"English"
"361","EE04","F",20,90,1,"Baseline","political door",5.42,5.31,5.39,1.23,1.23,-1.36,13,1,1.034600973,"English"
"362","EE04","F",20,90,2,"Baseline","short community",5.24,5.31,5.38,1.54,1.64,-0.26,14,1,0.88754487,"English"
"363","EE04","F",20,90,2,"Baseline","clear trade",5.34,5.24,5.27,1.69,1.9,0.45,10,1,0.918992996,"English"
"364","EE04","F",20,90,1,"Baseline","public class",5.53,5.2,5.35,1.64,2.2,0.16,11,1,0.986839056,"English"
"365","EE04","F",20,90,2,"Baseline","outside paper",5.27,5.17,5.31,0,1.9,0,12,1,0.770181179,"English"
"366","EE04","F",20,90,1,"Baseline","true news",5.19,5.1,5.1,1.41,1.41,-0.059,8,1,2.286520004,"English"
"367","EE04","F",20,90,1,"Baseline","british hair",5.49,5.08,5.09,1.23,1.23,-0.83,11,1,1.121596098,"English"
"368","EE04","F",20,90,1,"Baseline","low rights",5.17,5.05,5.96,0,0,0,8,1,0.819565058,"English"
"369","EE04","F",20,90,2,"Baseline","chief growth",4.99,5.05,5.06,0,0,0,11,1,1.104140997,"English"
"370","EE04","F",20,90,1,"Baseline","wide treatment",5.02,5.03,5.19,1.23,1.23,-0.4,13,1,1.07042408,"English"
"371","EE04","F",20,90,2,"Baseline","total officer",5.19,4.9,5.71,0.94,1.99,-1.11,12,1,0.902946949,"English"
"372","EE04","F",20,90,1,"Baseline","necessary world",5.2,5.7,5.71,1.64,1.64,-1.14,14,1,1.120598078,"English"
"373","EE04","F",20,90,1,"Baseline","final life",5.13,5.69,5.74,1.9,1.99,-0.22,9,1,0.868733168,"English"
"374","EE04","F",20,90,1,"Baseline","fast house",4.81,5.64,5.74,1.23,1.99,-2.2,9,1,1.219927073,"English"
"375","EE04","F",20,90,2,"Baseline","firm place",5.03,5.62,5.77,1.64,2.32,-0.86,9,1,0.853763819,"English"
"376","EE04","F",20,90,2,"Baseline","official children",4.93,5.6,5.79,1.23,1.64,-2.11,16,1,1.503602982,"English"
"377","EE04","F",20,90,1,"Baseline","dead case",5.02,5.6,5.75,1.41,1.72,-1.52,8,1,1.187017202,"English"
"378","EE04","F",20,90,1,"Baseline","green company",5.1,5.54,5.71,1.72,2.07,-0.36,12,1,3.304449797,"English"
"379","EE04","F",20,90,1,"Baseline","united information",5.23,5.53,5.53,1.54,1.94,-0.92,17,1,2.570885897,"English"
"380","EE04","F",20,90,1,"Baseline","various head",5.13,5.5,5.56,1.79,2.2,-0.03,11,1,1.03747201,"English"
"381","EE04","F",20,90,1,"Baseline","married business",4.93,5.49,5.53,0.94,1.41,-2.74,15,1,0.854038954,"English"
"382","EE04","F",20,90,2,"Baseline","national face",5.53,5.46,5.52,1.79,1.9,-0.028,12,1,0.787513971,"English"
"383","EE04","F",20,90,2,"Baseline","natural service",5.09,5.43,5.69,1.41,1.85,-0.99,14,1,0.820425987,"English"
"384","EE04","F",20,90,1,"Baseline","key room",5.04,5.4,5.48,1.41,2.5,-0.91,7,1,0.937313795,"English"
"385","EE04","F",20,90,2,"Baseline","happy court",5,5.4,5.48,1.23,1.72,-1.44,10,1,0.920845032,"English"
"386","EE04","F",20,90,1,"Baseline","significant mother",5.02,5.33,5.39,0,0.94,0,17,1,0.953497171,"English"
"387","EE04","F",20,90,2,"Baseline","early body",5.47,5.34,5.44,1.23,2.07,-1.46,9,1,0.703479052,"English"
"388","EE04","F",20,90,2,"Baseline","sorry voice",4.98,5.31,5.36,1.23,1.23,-1.2,10,1,0.770833969,"English"
"389","EE04","F",20,90,1,"Baseline","serious city",5.03,5.3,5.38,1.23,1.41,-1.2,11,1,1.036594152,"English"
"390","EE04","F",20,90,1,"Baseline","cold idea",5.01,5.27,5.45,0.94,1.64,-2.12,8,1,1.053976059,"English"
"391","EE04","F",20,90,1,"Baseline","ready land",4.94,5.27,5.31,1.41,1.54,-0.46,9,1,1.022047043,"English"
"392","EE04","F",20,90,1,"Baseline","large hours",5.48,5.21,5.41,1.54,1.79,-0.13,10,1,0.886440039,"English"
"393","EE04","F",20,90,1,"Baseline","future authority",5.29,5.21,5.44,1.23,2.2,-1.03,15,1,1.337382793,"English"
"394","EE04","F",20,90,1,"Baseline","wrong friend",5.14,5.16,5.43,1.41,2.04,-0.2,11,1,1.170217991,"English"
"395","EE04","F",20,90,2,"Baseline","obvious award",4.86,5.12,5.19,0,0,0,12,1,1.103873014,"English"
"396","EE04","F",20,90,1,"Baseline","individual game",5.22,5.11,5.26,0.94,1.72,-1.69,14,1,1.570687056,"English"
"397","EE04","F",20,90,2,"Baseline","little software",5.74,4.92,4.92,0.94,1.94,-1.85,14,1,0.671127081,"English"
"398","EE04","F",20,90,2,"Baseline","male glass",4.98,4.92,5.01,0,0,0,9,1,0.754664898,"English"
"399","EE05","M",20,90,2,"High_freq","long time",5.69,6.13,6.2,4.61,4.63,7.28,8,1,0.787320137,"English"
"400","EE05","M",20,90,2,"High_freq","young people",5.45,6.03,6.04,4.53,4.53,7.36,11,1,0.687174082,"English"
"401","EE05","M",20,90,1,"High_freq","recent years",5.14,5.89,6.15,4.4,4.4,7.39,11,1,0.720184088,"English"
"402","EE05","M",20,90,1,"High_freq","local government",5.61,5.74,5.77,4.48,4.58,8.06,15,1,0.755385876,"English"
"403","EE05","M",20,90,2,"High_freq","old man",5.67,5.71,5.93,4.34,4.4,7.65,6,1,0.953675985,"English"
"404","EE05","M",20,90,2,"High_freq","labour party",5.38,5.54,5.66,4.59,4.61,9.1,11,1,0.702517033,"English"
"405","EE05","M",20,90,1,"High_freq","hot water",4.89,5.48,5.51,3.97,3.97,7.34,8,1,0.852999926,"English"
"406","EE05","M",20,90,2,"High_freq","left hand",5.6,5.47,5.69,3.92,4,7,8,1,1.036649942,"English"
"407","EE05","M",20,90,1,"High_freq","economic development",5.31,5.45,5.51,3.98,4.01,7.36,19,1,0.753232002,"English"
"408","EE05","M",20,90,2,"High_freq","nuclear power",4.85,5.44,5.53,4.08,4.09,7.81,12,1,0.618038177,"English"
"409","EE05","M",20,90,2,"High_freq","blue eyes",4.95,5.38,5.51,3.9,3.94,7.4,8,1,0.671106815,"English"
"410","EE05","M",20,90,1,"High_freq","common law",5.24,5.37,5.44,4.01,4.02,7.73,9,1,0.6875,"English"
"411","EE05","M",20,90,2,"High_freq","main road",5.34,5.37,5.43,3.82,3.9,7.07,8,1,1.037356138,"English"
"412","EE05","M",20,90,2,"High_freq","high level",5.53,5.37,5.54,3.97,4.22,7.47,9,1,0.734417915,"English"
"413","EE05","M",20,90,1,"High_freq","social policy",5.56,5.36,5.48,3.89,3.98,7.19,12,1,0.937830925,"English"
"414","EE05","M",20,90,2,"High_freq","mental health",4.7,5.33,5.33,3.93,3.93,7.69,12,1,0.919923782,"English"
"415","EE05","M",20,90,2,"High_freq","prime minister",5.03,5.32,5.43,4.93,4.94,10.95,13,1,0.703784943,"English"
